        0.00223        2.59437
        0.00446        2.61833
        0.00670        2.62708
        0.00893        2.63301
        0.01116        2.62492
        0.01339        2.63224
        0.01562        2.59316
        0.01786        2.60253
        0.02009        2.59506
        0.02232        2.61058
        0.02455        2.62866
        0.02679        2.62998
        0.02902        2.62639
        0.03125        2.62805
        0.03348        2.59839
        0.03571        2.59391
        0.03795        2.59435
        0.04018        2.60575
        0.04241        2.62013
        0.04464        2.63603
        0.04688        2.61545
        0.04911        2.63502
        0.05134        2.59240
        0.05357        2.60024
        0.05580        2.58810
        0.05804        2.60570
        0.06027        2.61851
        0.06250        2.63402
        0.06473        2.61743
        0.06696        2.62996
        0.06920        2.59997
        0.07143        2.59699
        0.07366        2.58988
        0.07589        2.60040
        0.07812        2.62137
        0.08036        2.62610
        0.08259        2.62172
        0.08482        2.62463
        0.08705        2.60570
        0.08929        2.59484
        0.09152        2.59257
        0.09375        2.59870
        0.09598        2.62435
        0.09821        2.62527
        0.10045        2.62686
        0.10268        2.62580
        0.10491        2.61261
        0.10714        2.59742
        0.10938        2.59561
        0.11161        2.59947
        0.11384        2.62439
        0.11607        2.62638
        0.11830        2.62860
        0.12054        2.62735
        0.12277        2.61646
        0.12500        2.59907
        0.12723        2.59543
        0.12946        2.59760
        0.13170        2.61976
        0.13393        2.62606
        0.13616        2.62495
        0.13839        2.62562
        0.14062        2.61443
        0.14286        2.59589
        0.14509        2.58939
        0.14732        2.59263
        0.14955        2.60969
        0.15179        2.61830
        0.15402        2.61561
        0.15625        2.61625
        0.15848        2.60473
        0.16071        2.58562
        0.16295        2.57790
        0.16518        2.58093
        0.16741        2.59548
        0.16964        2.60490
        0.17188        2.60253
        0.17411        2.60200
        0.17634        2.59175
        0.17857        2.57199
        0.18080        2.56408
        0.18304        2.56598
        0.18527        2.57942
        0.18750        2.58907
        0.18973        2.58667
        0.19196        2.58534
        0.19420        2.57590
        0.19643        2.55573
        0.19866        2.54731
        0.20089        2.54776
        0.20312        2.56081
        0.20536        2.57135
        0.20759        2.56952
        0.20982        2.56832
        0.21205        2.56016
        0.21429        2.54046
        0.21652        2.52759
        0.21875        2.53115
