        0.00223        2.52641
        0.00446        2.53065
        0.00670        2.51984
        0.00893        2.49768
        0.01116        2.49212
        0.01339        2.49080
        0.01562        2.50254
        0.01786        2.52413
        0.02009        2.52550
        0.02232        2.52940
        0.02455        2.52111
        0.02679        2.49778
        0.02902        2.49116
        0.03125        2.49017
        0.03348        2.50065
        0.03571        2.52240
        0.03795        2.52803
        0.04018        2.52823
        0.04241        2.52463
        0.04464        2.50061
        0.04688        2.49100
        0.04911        2.49096
        0.05134        2.49818
        0.05357        2.51932
        0.05580        2.52976
        0.05804        2.52608
        0.06027        2.52583
        0.06250        2.50228
        0.06473        2.48971
        0.06696        2.49112
        0.06920        2.49607
        0.07143        2.51688
        0.07366        2.53042
        0.07589        2.52444
        0.07812        2.52626
        0.08036        2.50277
        0.08259        2.48718
        0.08482        2.48990
        0.08705        2.49258
        0.08929        2.51262
        0.09152        2.52826
        0.09375        2.52110
        0.09598        2.52459
        0.09821        2.50108
        0.10045        2.48353
        0.10268        2.48768
        0.10491        2.48763
        0.10714        2.50846
        0.10938        2.52618
        0.11161        2.51773
        0.11384        2.52281
        0.11607        2.49914
        0.11830        2.48110
        0.12054        2.48508
        0.12277        2.48390
        0.12500        2.50471
        0.12723        2.52360
        0.12946        2.51433
        0.13170        2.52034
        0.13393        2.49568
        0.13616        2.47757
        0.13839        2.48103
        0.14062        2.48026
        0.14286        2.49999
        0.14509        2.51914
        0.14732        2.51120
        0.14955        2.51686
        0.15179        2.49198
        0.15402        2.47268
        0.15625        2.47486
        0.15848        2.47198
        0.16071        2.49150
        0.16295        2.51148
        0.16518        2.50330
        0.16741        2.50809
        0.16964        2.48090
        0.17188        2.46038
        0.17411        2.46134
        0.17634        2.45587
        0.17857        2.47401
        0.18080        2.49502
        0.18304        2.48596
        0.18527        2.48725
        0.18750        2.45707
        0.18973        2.43338
        0.19196        2.43337
        0.19420        2.42302
        0.19643        2.43715
        0.19866        2.45481
        0.20089        2.43883
        0.20312        2.43294
        0.20536        2.40062
        0.20759        2.37543
        0.20982        2.36631
        0.21205        2.35133
        0.21429        2.35079
        0.21652        2.35300
        0.21875        2.33745
        0.22098        2.31404
        0.22321        2.27053
        0.22545        2.25001
        0.22768        2.22567
        0.22991        2.20946
        0.23214        2.19477
        0.23438        2.15969
        0.23661        2.14101
        0.23884        2.10781
        0.24107        2.03180
        0.24330        2.02910
        0.24554        1.97872
        0.24777        1.96451
        0.25000        1.91041
        0.25223        1.86694
        0.25446        1.80341
        0.25670        1.76084
        0.25893        1.68660
        0.26116        1.66744
        0.26339        1.61190
        0.26562        1.53968
        0.26786        1.47710
        0.27009        1.41081
        0.27232        1.34004
        0.27455        1.28248
        0.27679        1.22394
        0.27902        1.12494
        0.28125        1.04961
        0.28348        0.98288
        0.28571        0.89422
        0.28795        0.81764
        0.29018        0.72813
        0.29241        0.65490
        0.29464        0.56495
        0.29688        0.47405
        0.29911        0.36961
        0.30134        0.25892
        0.30357        0.15877
        0.30580        0.03868
        0.30804       -0.07775
        0.31027       -0.21217
        0.31250       -0.35457
        0.31473       -0.52672
        0.31696       -0.70585
        0.31920       -0.91521
        0.32143       -1.12827
        0.32366       -1.37767
        0.32589       -1.63863
        0.32812       -1.94485
        0.33036       -2.27230
        0.33259       -2.65033
        0.33482       -3.05354
        0.33705       -3.49164
        0.33929       -3.95436
        0.34152       -4.53080
        0.34375       -5.23753
        0.34598       -6.11513
        0.34821       -7.12830
        0.35045       -8.26724
        0.35268       -9.46829
        0.35491      -10.70648
        0.35714      -11.92122
        0.35938      -13.09461
        0.36161      -14.18000
        0.36384      -15.16952
        0.36607      -16.02853
        0.36830      -16.75670
        0.37054      -17.32930
        0.37277      -17.75299
        0.37500      -18.01191
        0.37723      -18.11855
        0.37946      -18.06406
        0.38170      -17.86513
        0.38393      -17.51931
        0.38616      -17.04859
        0.38839      -16.45966
        0.39062      -15.78297
        0.39286      -15.03716
        0.39509      -14.26276
        0.39732      -13.49206
        0.39955      -12.77580
        0.40179      -12.15981
        0.40402      -11.68402
        0.40625      -11.39265
        0.40848      -11.38407
        0.41071      -11.70451
        0.41295      -12.34879
        0.41518      -13.23401
        0.41741      -14.24980
        0.41964      -15.32464
        0.42188      -16.41390
        0.42411      -17.45409
        0.42634      -18.41230
        0.42857      -19.25975
        0.43080      -19.99547
        0.43304      -20.62024
        0.43527      -21.15275
        0.43750      -21.60275
        0.43973      -21.98414
        0.44196      -22.29112
        0.44420      -22.51533
        0.44643      -22.63095
        0.44866      -22.61828
        0.45089      -22.45265
        0.45312      -22.12711
        0.45536      -21.63980
        0.45759      -21.01463
        0.45982      -20.28865
        0.46205      -19.52596
        0.46429      -18.79325
        0.46652      -18.15952
        0.46875      -17.66869
        0.47098      -17.34671
        0.47321      -17.18010
        0.47545      -17.13463
        0.47768      -17.14276
        0.47991      -17.22944
        0.48214      -17.45517
        0.48438      -17.84529
        0.48661      -18.39731
        0.48884      -19.07765
        0.49107      -19.83058
        0.49330      -20.58703
        0.49554      -21.27876
        0.49777      -21.85283
        0.50000      -22.27654
        0.50223      -22.53792
        0.50446      -22.64024
        0.50670      -22.59916
        0.50893      -22.43699
        0.51116      -22.17779
        0.51339      -21.83999
        0.51562      -21.43190
        0.51786      -20.95031
        0.52009      -20.38298
        0.52232      -19.71510
        0.52455      -18.93500
        0.52679      -18.04166
        0.52902      -17.04702
        0.53125      -15.98165
        0.53348      -14.89051
        0.53571      -13.83451
        0.53795      -12.85898
        0.54018      -12.05632
        0.54241      -11.53608
        0.54464      -11.34908
        0.54688      -11.48053
        0.54911      -11.85586
        0.55134      -12.39053
        0.55357      -13.05241
        0.55580      -13.79619
        0.55804      -14.57352
        0.56027      -15.34068
        0.56250      -16.06269
        0.56473      -16.70698
        0.56696      -17.25128
        0.56920      -17.67346
        0.57143      -17.96219
        0.57366      -18.10379
        0.57589      -18.09490
        0.57812      -17.92711
        0.58036      -17.60287
        0.58259      -17.11846
        0.58482      -16.48344
        0.58705      -15.70062
        0.58929      -14.78839
        0.59152      -13.75694
        0.59375      -12.63441
        0.59598      -11.43928
        0.59821      -10.21199
        0.60045       -8.98172
        0.60268       -7.80184
        0.60491       -6.70643
        0.60714       -5.74654
        0.60938       -4.93501
        0.61161       -4.28606
        0.61384       -3.75927
        0.61607       -3.31586
        0.61830       -2.88681
        0.62054       -2.49554
        0.62277       -2.13578
        0.62500       -1.81899
        0.62723       -1.52968
        0.62946       -1.27573
        0.63170       -1.03960
        0.63393       -0.82952
        0.63616       -0.63209
        0.63839       -0.45411
        0.64062       -0.29645
        0.64286       -0.15528
        0.64509       -0.03044
        0.64732        0.08760
        0.64955        0.20057
        0.65179        0.30416
        0.65402        0.40803
        0.65625        0.51973
        0.65848        0.59462
        0.66071        0.69103
        0.66295        0.75798
        0.66518        0.85564
        0.66741        0.91996
        0.66964        1.02684
        0.67188        1.08146
        0.67411        1.15438
        0.67634        1.25239
        0.67857        1.29847
        0.68080        1.37475
        0.68304        1.43203
        0.68527        1.51031
        0.68750        1.56275
        0.68973        1.62755
        0.69196        1.67444
        0.69420        1.72191
        0.69643        1.78953
        0.69866        1.82381
        0.70089        1.88771
        0.70312        1.93191
        0.70536        1.97249
        0.70759        1.99578
        0.70982        2.03721
        0.71205        2.06588
        0.71429        2.11790
        0.71652        2.14193
        0.71875        2.17570
        0.72098        2.20030
        0.72321        2.22232
        0.72545        2.22974
        0.72768        2.25632
        0.72991        2.28952
        0.73214        2.32188
        0.73438        2.34332
        0.73661        2.35464
        0.73884        2.34955
        0.74107        2.35378
