        0.00223        1.61507
        0.00446        1.62210
        0.00670        1.66674
        0.00893        1.70179
        0.01116        1.72841
        0.01339        1.73976
        0.01562        1.74950
        0.01786        1.75331
        0.02009        1.75836
        0.02232        1.76056
        0.02455        1.76802
        0.02679        1.77307
        0.02902        1.78036
        0.03125        1.78287
        0.03348        1.78765
        0.03571        1.78704
        0.03795        1.78888
        0.04018        1.79013
        0.04241        1.79030
        0.04464        1.79323
        0.04688        1.79495
        0.04911        1.79715
        0.05134        1.79667
        0.05357        1.79533
        0.05580        1.79264
        0.05804        1.79197
        0.06027        1.78953
        0.06250        1.78962
        0.06473        1.78755
        0.06696        1.78693
        0.06920        1.78268
        0.07143        1.77969
        0.07366        1.77264
        0.07589        1.76743
        0.07812        1.76002
        0.08036        1.75826
        0.08259        1.75247
        0.08482        1.74831
        0.08705        1.73768
        0.08929        1.72568
        0.09152        1.69580
        0.09375        1.65811
        0.09598        1.62053
        0.09821        1.61462
        0.10045        1.60887
        0.10268        1.60919
        0.10491        1.60305
        0.10714        1.60135
        0.10938        1.59477
        0.11161        1.59420
        0.11384        1.59002
        0.11607        1.59078
        0.11830        1.58867
        0.12054        1.58983
        0.12277        1.58698
        0.12500        1.58845
        0.12723        1.58386
        0.12946        1.58006
        0.13170        1.58398
        0.13393        1.58562
        0.13616        1.58072
        0.13839        1.58588
        0.14062        1.58376
        0.14286        1.58327
        0.14509        1.58140
        0.14732        1.58273
        0.14955        1.57990
        0.15179        1.58383
        0.15402        1.58145
        0.15625        1.58870
        0.15848        1.58438
        0.16071        1.59078
        0.16295        1.58721
        0.16518        1.59056
        0.16741        1.59019
        0.16964        1.59661
        0.17188        1.59837
        0.17411        1.60986
        0.17634        1.61532
        0.17857        1.63533
        0.18080        1.67415
        0.18304        1.70258
        0.18527        1.71442
        0.18750        1.73397
        0.18973        1.74507
        0.19196        1.76187
        0.19420        1.76403
        0.19643        1.77597
        0.19866        1.77202
        0.20089        1.78218
        0.20312        1.77660
        0.20536        1.78905
        0.20759        1.79106
        0.20982        1.79933
        0.21205        1.79881
        0.21429        1.80500
        0.21652        1.79978
        0.21875        1.80050
        0.22098        1.79845
        0.22321        1.80229
        0.22545        1.80215
        0.22768        1.80535
        0.22991        1.80307
        0.23214        1.80267
        0.23438        1.79604
        0.23661        1.79342
        0.23884        1.78418
        0.24107        1.78464
        0.24330        1.77789
        0.24554        1.77846
        0.24777        1.76820
        0.25000        1.76276
        0.25223        1.74395
        0.25446        1.72931
        0.25670        1.70163
        0.25893        1.67235
        0.26116        1.61232
        0.26339        1.60150
        0.26562        1.58862
        0.26786        1.58428
        0.27009        1.57584
        0.27232        1.57223
        0.27455        1.56723
        0.27679        1.56122
        0.27902        1.56328
        0.28125        1.55666
        0.28348        1.55559
        0.28571        1.56255
        0.28795        1.54148
        0.29018        1.55440
        0.29241        1.53640
        0.29464        1.55387
        0.29688        1.54644
        0.29911        1.53487
        0.30134        1.54756
        0.30357        1.53089
        0.30580        1.54331
        0.30804        1.51888
        0.31027        1.52943
        0.31250        1.53155
        0.31473        1.50296
        0.31696        1.53314
        0.31920        1.50160
        0.32143        1.51940
        0.32366        1.49184
        0.32589        1.50244
        0.32812        1.48284
        0.33036        1.48168
        0.33259        1.46416
        0.33482        1.45991
        0.33705        1.44818
        0.33929        1.44097
        0.34152        1.42846
        0.34375        1.42869
        0.34598        1.43011
        0.34821        1.44838
        0.35045        1.42138
        0.35268        1.43537
        0.35491        1.41174
        0.35714        1.40344
        0.35938        1.36809
        0.36161        1.34438
        0.36384        1.30247
        0.36607        1.28385
        0.36830        1.23088
        0.37054        1.19336
        0.37277        1.14445
        0.37500        1.13572
        0.37723        1.01534
        0.37946        1.02742
        0.38170        0.93724
        0.38393        0.87997
        0.38616        0.81348
        0.38839        0.77453
        0.39062        0.70039
        0.39286        0.70164
        0.39509        0.52716
        0.39732        0.49420
        0.39955        0.40724
        0.40179        0.33382
        0.40402        0.25438
        0.40625        0.16952
        0.40848        0.08756
        0.41071       -0.00357
        0.41295       -0.09204
        0.41518       -0.18945
        0.41741       -0.28190
        0.41964       -0.38406
        0.42188       -0.47674
        0.42411       -0.58576
        0.42634       -0.68315
        0.42857       -0.80379
        0.43080       -0.91061
        0.43304       -1.04741
        0.43527       -1.17013
        0.43750       -1.33094
        0.43973       -1.47909
        0.44196       -1.67522
        0.44420       -1.86230
        0.44643       -2.10664
        0.44866       -2.34765
        0.45089       -2.65467
        0.45312       -2.96684
        0.45536       -3.35368
        0.45759       -3.75535
        0.45982       -4.23951
        0.46205       -4.74906
        0.46429       -5.35199
        0.46652       -5.97171
        0.46875       -6.66739
        0.47098       -7.48519
        0.47321       -8.52910
        0.47545       -9.76891
        0.47768      -11.20186
        0.47991      -12.71732
        0.48214      -14.25803
        0.48438      -15.70910
        0.48661      -17.03095
        0.48884      -18.15583
        0.49107      -19.09012
        0.49330      -19.81867
        0.49554      -20.38327
        0.49777      -20.79734
        0.50000      -21.10853
        0.50223      -21.33069
        0.50446      -21.49002
        0.50670      -21.55863
        0.50893      -21.53084
        0.51116      -21.36775
        0.51339      -21.06306
        0.51562      -20.60073
        0.51786      -20.01419
        0.52009      -19.32996
        0.52232      -18.63060
        0.52455      -18.01567
        0.52679      -17.60805
        0.52902      -17.51625
        0.53125      -17.82578
        0.53348      -18.49823
        0.53571      -19.43618
        0.53795      -20.47631
        0.54018      -21.47417
